"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Cayman Islands","CYM","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3934132216.52887","4044214536.85815","2904990579.96232","2646064824.2593","2632382489.52996","2793005892.02357","3102982371.92949","3460458641.83457","3860560522.24209","4403860295.44118","3861758367.03347","4668860955.44382","4360315001.26","","",
"Cyprus","CYP","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","578311622.740584","743516726.372246","974718336.374432","1298879294.85874","2174377611.9403","2103814365.41144","2174408877.92848","2160141601.77976","2280841176.47059","2435306333.97313","3055706214.68927","3667785870.88916","4236132622.33375","4532358343.19527","5557199359.79513","5737621590.90909","6866387744.45893","6551304004.71143","7373203928.57143","9431244501.94049","9527828105.39523","9024625997.7195","10557893665.1584","9895297734.62783","9128568331.76249","9655802367.94171","10831199038.4615","13954369195.923","16345890000","17475010570.8245","18960303600.552","22433135778.8119","27388166105.1706","25975726611.6007","25431296723.2262","28366739790.7056","24872764788.5623","23645299457.4637","22592071770.9452","19774901919.0144","20211956551.818","22248590723.5152","24823400132.0307","24793491597.2219","23839852610.9473","27682460194.8683","28480656554.5942","30644231434.6265","32431140070.7876",
"Czechia","CZE","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40471538584.7837","29671979058.9445","34836556101.8748","41193147120.365","48233159492.7914","60103466465.7121","66800355127.2417","61605749149.8047","66201906992.3051","64377451604.3183","60973144537.5756","66225651164.5638","79651756642.0067","97070863908.6816","114472836364.485","130927771794.936","146511046398.414","177792960376.866","222079113386.482","192651681267.377","194806330422.945","212979698706.387","197308236495.978","199972322405.652","196895676261.592","175221505157.782","183433604178.956","207489084401.603","237586645139.765","240920145210.348","238151549423.207","282456772943.591","289548186839.063","338283575533.924","330064048355.719",
"Germany","DEU","GNI (current US$)","NY.GNP.MKTP.CD","84771242061.3844","96548049639.8781","105901077426.207","112246332757.375","123262442218.469","134601618913.739","143179428431.865","145030177637.7","156780634073.374","178134293020.05","217550281622.402","251619741816.762","301482913574.189","400551831686.791","447740156450.76","494009502345.178","523760417896.536","604164965888.992","747660114897.76","887270113114.929","956841570905.961","804607587191.692","779894795679.858","776399446955.19","733347869562.229","740910574674.462","1055641015941.64","1307918479869.42","1418778508742.62","1418244980755.23","1795930906669.89","1881127145550.97","2143984092673.76","2080767342955.16","2210746584307.58","2589546881397.57","2506874187678.71","2214459733814.57","2234846059797.71","2197783441553.29","1955278530149.02","1952097101306.7","2080222481981.96","2508539335714.11","2869353010287.65","2916857973989.1","3097166784017.64","3534031162554.91","3844810706764.06","3557491596544.14","3537379290183.34","3922726168414.4","3684358924196.49","3897064887637.66","4048558314167.83","3490733923303.9","3638863179535.81","3858447522177.65","4211150334101.17","4103443890956.86","4039722624720.63","4495301416267.37","4314497174675.11","4684290329409.89","4826329098253.91",
"Djibouti","DJI","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482914793.412146","498044688.022237","489067695.995409","508327659.6463","515031988.341276","509742799.106465","514863184.429527","524857501.364498","548464728.42264","567019654.402125","584835781.927853","606415674.005886","642959470.180789","688601797.19898","729424209.857023","791915417.986619","871804682.620512","1031814867.12319","1070790733.7906","1145970369.28669","1247888544.40387","1381266141.87406","2016608054.19731","2196986287.49557","2397387660.99673","2524970308.51728","2635915380.28708","2771292500.60488","2995009360.73959","3045567091.11473","3332455181.43607","3630581242.21432","4020135814.68873","4123896919.65681",
"Dominica","DMA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","45872947.4074074","56930215.5555556","54917758.8888889","73104653.3333333","82607391.1111111","89727576.6666667","98220747.037037","106886700.37037","117221562.592593","132750847.407407","149524310","169543221.111111","181148354.074074","196537037.037037","212100000","226781481.481481","239151851.851852","253351851.851852","261222222.222222","273477777.777778","286077777.777778","307185185.185185","306214814.814815","294151851.851852","352355925.925926","347269629.62963","346302333.333333","363378074.074074","362476037.037037","401669740.740741","425070333.333333","461667629.62963","501962962.962963","510418518.518519","521533333.333333","510825925.925926","525818518.518519","556025925.925926","561085185.185185","592244444.444444","566551851.851852","629651851.851852","634762962.962963","537618518.518518","563414814.814815","625981481.481481","658877777.777778","691540740.740741",
"Denmark","DNK","GNI (current US$)","NY.GNP.MKTP.CD","6315874819.91218","7001336352.61935","7891130717.58447","8395812577.78581","9597357398.49159","10779399227.0971","11834369887.6882","12928867504.1097","13333989866.6667","15207735866.6667","16795426000","18720590199.6957","22827324047.0263","30573037771.7167","33775175146.4339","40243720893.8081","44398679239.0405","49816096082.0896","60516346969.8618","69947478045.9989","69903041572.7745","60024063930.1457","58178767221.9289","58569447129.579","56815484715.0609","60181518723.34","85159945247.8062","106247015481.777","111830611899.28","108347854094.279","133419116439.906","134149089658.407","148010206590.348","139529927821.219","152568269031.223","181510424103.955","183805853036.025","170102354455.296","174359479465.138","176013159026.404","160307060409.991","162450978036.238","176565417305.281","216468873810.283","252295071022.016","267281762243.826","286812403309.343","321794551499.899","358920185951.629","325821783655.729","327612451825.411","351569643417.089","334180090640.392","355510183830.163","365645289652.797","311066436036.952","320020671940.78","338899001120.246","365236933204.871","355443582780.668","367136215276.414","424501033300.764","414709867315.259","418673805445.712","444168431957.362",
"Dominican Republic","DOM","GNI (current US$)","NY.GNP.MKTP.CD","662300200","635500100","802500300","920500100","1006500300","876400000","965400000","1015300000","1060200000","1207300000","1476300000","1664400000","2027100000","2351000000","2920500000","3597400000","3945400000","4507500000","4731400000","5551200000","6550800000","7268200000","8013300000","8923500000","11236300000","4725479983.34516","5877328563.90779","5528050764.18334","5052899991.93458","6373563044.16404","6758925565.31735","9461118499.57049","11164249000","12384042400","13962639207.4681","15868370839.1608","17516810688.0482","19222001659.1554","20780863070.4073","21161220580.7219","23264382288.6665","24510264393.3885","25985365358.0358","20001897173.9871","20508091854.3064","33873692624.5413","36027481304.4491","41782483674.1949","46343216224.0129","46502562939.048","51873853353.652","55693761615.4975","58162035555.1195","59583117413.79","63766929099.5595","68030382571.6305","72299802635.1952","75276474742.7534","81303032048.4998","85077230745.0388","74721672407.2714","90140219517.2108","109167087134.8","115018639153.026","117559245600.946",
"Algeria","DZA","GNI (current US$)","NY.GNP.MKTP.CD","3221537433.20924","2972128128.88642","2203115963.75171","2764286863.03185","2909775635.70222","3055264428.62756","2918329370.11096","3289850498.0697","3791382118.10268","4257253264.08834","4741997079.23339","5036471769.34266","6744425093.99031","8632149037.41203","13138114166.1185","15380661000.3322","17416028003.0981","19801319536.8526","25098700446.3047","31537622126.8861","40477140236.3549","42348269779.3785","43217921376.1097","47009480391.7474","52019565675.8723","56393654500.9746","61999012720.7502","64846954477.166","56590566390.8654","53588210262.7068","59780577656.1963","43168049163.9769","45843140788.8093","48195614970.4308","40808325036.4869","39574279247.5974","44381551167.399","45957623524.2335","46187780578.2663","46350667435.2364","52080377793.2312","57817856450.4956","59323635606.0787","71027324448.3896","88398583969.6034","102459870112.452","118661478758.192","140762493433.623","179148225224.053","149162398987.978","177703049242.49","216589368243.66","224964112461.511","225944267491.848","234461348665.993","183649437186.975","179594281655.137","187682164214.748","190390454064.656","189548593096.822","162137110259.921","182588498523.667","220378411278.286","244041138304.928","258580304855.306",
"East Asia & Pacific (excluding high income)","EAP","GNI (current US$)","NY.GNP.MKTP.CD","79261199918.7671","69857224095.8715","63767366238.6232","68959669151.8781","79641212182.9793","92792909103.0234","101535881841.526","98646259926.9947","99614976429.0523","111992399684.065","124676517344.273","133818067799.851","152154436239.783","191183015141.782","216029134164.042","242661814766.187","246785567024.077","284198549595.472","275030678895.147","318072816441.198","366619478642.463","391473382445.806","410900978084.285","430183405382.2","465481506954.743","510574235519.581","496370034836.35","479057670880.502","547551067752.169","613337060407.035","658559771841.164","714730449667.091","801301734621.116","880280521139.432","1063636871454.98","1302780619082.93","1498043614688.45","1553738701964.71","1420680171686.1","1563979721256.3","1720145365130.64","1834539895963.31","2039068915292.49","2313545299184.77","2689104470962.35","3104379175391.49","3759319070867.43","4776225163823.12","6070056864091.03","6555897401198.99","7958684266882.16","9683225738777.09","10849737318656.5","11927721296216.7","12977345719782.3","13456491043112","13747249414988.8","15050716731805.1","16789388593690.5","17412966154531","17647800263232.2","21035033871471.2","21342290618958.3","21451694188829.7","22102116918928.2",
"Early-demographic dividend","EAR","GNI (current US$)","NY.GNP.MKTP.CD","143197407164.117","156219360549.343","156812994944.482","173139122568.489","200061429335.68","217584406174.011","212362272632.481","221829144933.241","241254751990.59","270133998091.9","286221852843.369","311646138388.938","347305005344.663","443734644693.639","625136550181.558","670397859720.604","730347842694.176","814512538847.775","930645354171.571","1099293800839.07","1362011746199.06","1507283771866.23","1431480700229.84","1450953559431.38","1465875896896.34","1464573125786.21","1471812280907.33","1496771923790.89","1574889983260.48","1597984231090.86","1877766305995.83","1995465713005.87","2168755872005.64","2342952099628.74","2458104053354.02","2506091394175.52","2721410506358.58","2908678847334.73","2881688367346.1","3040156204343.45","3315160115079.13","3297945362030.48","3213112879044.65","3570235704693.92","4137194226714.61","4812990064426.96","5529838525472.85","6566989234355.09","7395073061152.59","7111518329439.6","8633425186567.7","9725597891598.86","10172078093185.2","10320601218119.2","10693334466413.3","10182071076334.6","10472249362632","11351728087740.7","11518913814755.3","11751355249655","10917797952938.7","12761914343668","14105714773348.2","15007566398228.7","15900957424675.3",
"East Asia & Pacific","EAS","GNI (current US$)","NY.GNP.MKTP.CD","156018089444.206","157195681773.728","160911713864.87","179276049727.841","205858140816.807","229241255494.222","256389765744.535","278527502441.685","307386580121.585","354283609995.091","408144810470.547","453539377525.712","564258992561.367","743744332933.413","854478582150.599","936101540475.208","1029103800703.4","1225581203643.1","1548710499180.28","1680808057887.41","1810817220622.2","1998851416965.88","1956329742131.68","2080324283630.32","2231096798880.67","2369125682525.09","3090422907015.32","3617269049749.71","4377417450200.91","4595703520203.18","4807088109070.33","5412730181179.43","5918822423024.04","6656130467354.21","7431051374274.88","8424022534968.55","8121741282674.03","7769941499314.57","6955730968402.02","7771392372926.78","8416853275913.49","7835435014570.38","7956402076457.37","8763911228637.39","9839569690796.94","10475975463457.7","11142273763861.6","12476149840948.1","14401056643901.9","14795352882512.5","17250648507643.7","19958547628185.2","21393820118014.6","21602815584026.4","22409702174485.2","22267554334085.6","23051936577973.8","24645068584666.4","26761541445237.6","27378493253199.2","27485584887193.8","31570317524726.9","31078861010704.6","31249977311387","31934058652850.4",
"Europe & Central Asia (excluding high income)","ECA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","361754292569.398","349530035522.089","333140895309.363","345679671358.243","270382708580.717","310765516007.986","325137594283.234","342445389494.223","418244593702.528","380295326293.369","383807174632.925","327444285328.91","382544494127.18","488024204378.472","629581280400.133","781170687263.582","904401335442.847","1138262125024.78","1357619913771.81","1134901212225.93","1343972126303.69","1518565294026.61","1611268446836.64","1761355919057","1693557600434.23","1487196984843.84","1421174292542.63","1461272994868.45","1429668931824","1459222695141.31","1412375756285.04","1622609054081.41","1780868840295.04","2091684492447.32","2375958859454.3",
"Europe & Central Asia","ECS","GNI (current US$)","NY.GNP.MKTP.CD","439594753268.22","483022605768.216","528544760760.067","576276730591.11","636851555762.491","694782791359.94","748912545675.347","793876339797.458","832868915406.479","922616173811.238","1036912360657.13","1169227423259.43","1400756507922.28","1780829776730.29","2009932191574.1","2352685083823.17","2444147450337.93","2759011717224.59","3383385264860.87","4120590790462.72","4658814905677.5","4137063283475.57","3977866757117.32","3860949792575.83","3712604312410.94","3836863750163.75","5234758444635.27","6466900353149.17","7202344270623.26","7268958619469.77","8864417427973.78","9129024558635.99","9790209957024.25","9008713485770.29","9433982211128.46","10811759563208.3","11035736689504.2","10483943465971","10768094548909.3","10669604993116.5","10065417825596.3","10155825588496.3","11103888971486.2","13528874794347.3","15803010575033.8","16851077180511","18207542489884.2","21170156088777.5","23168772960145.2","20537452629334.1","21080222752946.8","23364258013797.5","22478405717488.1","23477991827921","23813315369371.3","20447851293944.7","20413903874349.4","21673185576465.1","23260142585419.4","22993244488963.8","22164786111019.5","25509999206947.1","25618108260264.5","27518519794587.9","29021800669169.3",
"Ecuador","ECU","GNI (current US$)","NY.GNP.MKTP.CD","2043509339.27538","1726041252.87729","1494353377.26771","1806525135.53992","2225202829.15517","2362035414.96377","2404096562.25332","2528683239.27161","2555066877.0341","3084152308.95599","2833289145.50069","2718502162.53585","3140764426.16013","3775698559.61005","6432076964.86617","7676347970.67795","8952054033.88223","10829948545.3532","11653569059.5795","13770367005.7958","17268124431.6027","21049094516.2733","18929367166.8729","16262050522.2001","15808980501.6603","16089580909.2555","14271639115.1362","12885919355.3712","11818290961.3705","12526170035.447","14028692743.8243","15870976488.2441","17149765882.9415","18077986993.4967","21768303151.5758","23508422211.1056","24202981490.7454","27134639319.6598","26810811405.7029","18337918959.4797","16145751875.938","21775467000","25814812000","29487961000","33374312000","38481875000","43882484000","47901187000","59727709000","58838676000","67123852000","77743317000","86468104000","95224218000","101189491000","95498179000","95796699000","102098707100","104609708400","104535446600","92537456300","105446469100","114216397700","118331113900","121339483500",
"Egypt, Arab Rep.","EGY","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","4908912188.7287","5238506367.36456","5580495356.03715","5909345794.39252","6465375302.66344","7978146194.42351","8536087732.72124","9231127197.5181","9974482061.6473","9109910658.63287","11388206926.7865","12973982125.1241","13975793720.3999","14148726500.9096","16951571428.5714","20210185954.1667","20471081081.0811","25871182142.8571","29088009196.7404","31908191679.2088","35769552926.3951","37440785687.5585","39933762765.1218","34771711754.6848","39246669712.9285","41873798698.9681","37631036490.5284","42069286522.4325","46801231452.581","52113583392.6453","60485845060.4541","68066516981.1321","78947678171.0914","85684807556.0803","91221904806.8416","100305543960.076","97756136118.5984","85241867415.7303","80181261538.4615","78575767532.4675","89406539660.3397","107956786956.522","131614828371.278","164177881818.182","189300605444.646","214618966061.706","229940172977.625","272637266666.667","281027708527.132","298332708895.265","323665676819.407","327970017791.411","243794271739.13","256309032526.73","307669215489.749","372463841547.099","412272565455.704","460984520364.742","378607675162.981","371522711003.545",
"Euro area","EMU","GNI (current US$)","NY.GNP.MKTP.CD","252308520718.412","280431942682.256","310362324398.707","341401911164.604","378103175861.365","413706351931.363","447366542822.687","475391683350.437","511178590145.601","570799646938.165","647431018336.954","733513330403.911","885538934523.972","1149263376453.89","1299952884030.69","1508726446538.19","1574693800396.74","1790683132523.32","2193833278758.5","2657249191235.22","2976768106757.25","2577920118822.56","2490972513098.24","2430350528499.79","2332646311396.45","2397728755468.1","3367887023393.7","4173255273186.46","4594765744817.88","4689017929968.89","5888492614778.09","6102573607617.66","6727626046538.13","6170889499771.44","6504969800145.11","7523462840622.85","7625576074943.61","6975239642129.12","7152876498973.33","7141114494605.4","6517850763583.27","6605662670864.37","7189055165562.05","8872953867032.67","10227980567864.3","10623441964337.4","11319626056484.7","12996673666563","14221755430829.2","13100199346888.3","12829517981230","13874394822943.9","12858577721786.4","13444959007417.1","13761189116185.5","11822299300907.7","12170992014420.3","12875037187735.1","13975679464889.5","13676373622945.9","13280020060903.7","15028550679622.8","14479809365990.2","15795234937540.4","16419705133753.2",
"Eritrea","ERI","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477101651.648376","467872714.755603","531888311.688312","585565625","685835952.616924","683315115.487715","749830805.237214","695016567.040366","706846472.727273","750014014.825829","723218963.714074","860583693.876829","1093759651.85857","1089002465.33086","1202459440.65041","1310746757.72358","1368434686.17886","1840533600","1569887473.17073","2041455160.97561","","","","","","","","","","","","","",
"Spain","ESP","GNI (current US$)","NY.GNP.MKTP.CD","12345306259.4712","14150789641.2034","16510999237.4441","19513756291.6768","21798811212.0212","25325927982.5172","29263290104.2699","32239911649.2222","32047804078.9271","36635304970.6021","40432971238.4122","46063552095.8084","58500434895.1592","77998318103.9406","96857337755.985","113827052173.913","117124280029.843","130700350492.881","158373886718.75","212192664848.785","229539252726.851","198938014056.587","192113881568.984","167165482598.608","168394387290.416","178171541095.89","247911030058.216","314490265462.876","370524020854.164","409877151089.248","530016922951.355","570280139311.449","622757836827.564","520363637076.742","518934614333.623","608997863624.233","632932564035.203","582539496590.909","610736683372.313","628549120570.272","593824681429.021","619109284702.363","700908415167.06","900517919356.469","1059857017642.47","1138731999477.04","1238468688780","1440465611722.36","1590661749850.78","1467848099044.92","1407118321433.34","1461417995904.67","1320185884573.83","1353430640925.1","1375349035971.76","1205221691596.09","1245019162551.36","1321196026317.65","1432157705493.33","1404845354470.59","1292135618759.54","1471000143930.21","1452817492626.46","1612282894198.07","1713909497043.34",
"Estonia","EST","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3844991731.45374","3935087844.13645","4355145798.09293","4730316447.52134","4905926906.44454","5514726452.83134","5603260783.94336","5472116465.49341","5947902604.95927","6978783083.73363","9301313233.96567","11465094409.9379","13457655764.2084","16082181658.5121","20706693128.9351","23070748498.6085","19035565434.843","18474661625.4284","22118308164.3969","22283117767.2656","24842580735.3334","26322383140.0783","22817909254.7266","24049241171.4397","26833994793.4118","30590028476.549","31256623893.3333","31369045496.9651","36384167062.7901","37470629690.6616","39999478462.1576","41834654294.5712",
"Ethiopia","ETH","GNI (current US$)","NY.GNP.MKTP.CD","1604755977.73368","1674862272.03387","1741890962.25754","1820309298.16017","1978289211.2","2153078604","2320306518.4","2457202028.4","2612908864.8","2758747372","3037393469.2","3216501145.37798","3506513529.56522","4046838067.85153","4558611751.69082","4560090018.35749","4942502100.96618","5650004310.14493","6014868433.81643","6583537371.98068","7019107394.2029","7500610426.57005","7891196570.04831","8768137857.00483","8278792672.46377","9684252590.33817","10063050492.2705","10742669577.2947","11116530345.8937","11682593842.9952","12411896793.7198","13726343091.7874","10691023479.0366","8954761827.84372","7021316393.75443","7794783278.96117","8717634996.75546","8706594255.83257","7946860607.87121","7840483177.78162","8182221161.58506","8180069454.11753","7797207615.85915","8557581131.63568","10067656708.6258","12365354408.4331","15242461910.6314","19721806402.0923","27086850118.9961","32395738209.0412","29825574928.2445","31883271774.1935","43214529006.0852","47541495176.3408","55459432981.0435","64326828327.9098","74054066149.5781","81285284581.1891","83891881538.4273","95323018040.6175","107045138836.252","110688268382.272","126199034853.781","","",
"European Union","EUU","GNI (current US$)","NY.GNP.MKTP.CD","285372750416.597","316765023496.869","350327069623.731","384713439831.555","426564506321.768","467159325168.13","505512419810.948","538176887786.718","577649568909.203","644330619558.859","729406290370.814","824226167691.167","993852017445.737","1286218657904.28","1452418481929.97","1692951289625.2","1773734719277.81","2008334730344.74","2447305964828.85","2956573039753.91","3308587700914.59","2877099488484.2","2769703669354","2693551200132.29","2596302743251.96","2671130645320.31","3734069874041.76","4624557281579.97","5082860740396.56","5186009064112.17","6470449836357.35","6683765058615.57","7343472741356.47","6722527785703.94","7116411528579.43","8267196430536.61","8413693770079.48","7718232897986.79","7934919252783.03","7920287514719.81","7268916002533.98","7373103450722.81","8037762568764.69","9900802458804.18","11425772224265.2","11951300233631.2","12783550266332.3","14755917708370","16269372444404.4","14838216354591.7","14666168084154.7","15914199480844","14786131133671.2","15470764994631.3","15825149808544.6","13620364753732","14005395329938.9","14873578372030","16168161011507.1","15874698646645.4","15505675424925.3","17595859107555.3","17001445230055.8","18591173151239.4","19411312243038.8",
"Fragile and conflict affected situations","FCS","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1447227997148.54","1315008314882.08","1553147832731.55","1612238291989.63","1825071456000.61","1888504884748.31","2020722947755.82","1600802594793.05","1480459698479.14","1576088526839.1","1719745573393.8","1829661153732.04","1671079782654.93","1764116629357.81","1953388802411.39","1868913931109.05","1812880081947.19",
"Finland","FIN","GNI (current US$)","NY.GNP.MKTP.CD","5222582942.67438","5916257432.85525","6328651342.31764","6865699615.43464","7737636595.23394","8552415610.60842","9165340432.22567","9311168538.71865","8759663044.22547","9993855559.68814","11456775198.188","12630777209.4345","14848827071.9816","19605448887.5058","25016978099.8897","29588105705.5116","31944142175.7193","33490013280.2125","36260483754.5126","44565365593.0392","53758101689.5123","52250427114.9077","52488127544.0977","50582489325.3629","52510361100.1187","55538689562.548","73280641566.9716","91192506424.9966","108770054015.636","117348709990.301","138866308505.676","124142302602.558","107883182904.168","84958689497.2416","99106013659.6471","130137527233.115","129011131245.146","124965067002.634","131408544726.302","133880705829.344","125182750443.922","129472204503.937","140786471988.236","170601610345.098","198847736527.414","205714058807.782","219019125183.529","257109903025.099","286178128353.906","256628807365.625","252690876683.334","276304509659.534","258595839931.641","271799356725.491","276451713710.195","235269989431.25","239812773203.113","253920697397.647","274973448062.745","267966374462.745","274111075402.335","298982557503.871","282747771533.075","296343292725.495","301012575488.822",
"Fiji","FJI","GNI (current US$)","NY.GNP.MKTP.CD","108046845.485455","112580279.561768","118121143.432817","122780506.233472","135877093.565042","140914242.538723","146829391.041772","157403953.748601","159166380.396198","173147301.006404","210478046.54362","235940605.63545","305507620.118664","420158292.874554","556352624.862836","668376764.089293","683134290.9498","710128182.769445","823953347.481196","1006357696.086","1184769519.47822","1224744830.20078","1157811311.93234","1094736976.65729","1149797477.73179","1130745418.07319","1281948438.73856","1166836487.76629","1094738991.14705","1163295227.70679","1289546683.52119","1344237230.9323","1482377472.65286","1581878030.19247","1739605566.46461","1931050469.55451","2100762488.42015","2052747328.86557","1597530119.78456","1871625309.3863","1711480415.76135","1638537768.77216","1848095477.61672","2301494697.66343","2708366993.65263","3023749797.46264","2955406654.34381","3302755697.69608","3436092991.15266","2859170936.23766","3042538815.29876","3663305384.38","3825371293.14434","4108022907.69855","4631708776.08492","4398111344.70808","4658241004.89999","4930366664.65074","5221596259.42569","4993717624.5248","4151389774.55327","4054721720.36281","4704672920.54581","5130419421.14327","5419660299.6396",
"France","FRA","GNI (current US$)","NY.GNP.MKTP.CD","62338279450.3052","67538306691.1954","75764973529.088","84917701736.2127","94150015418.2542","101677020969.149","110036153113.372","118881434260.468","129390038546.934","141187403185.221","147961025156.49","165590860660.59","202637321196.359","262919416617.56","283507364975.45","358467951659.783","369648593280.524","407574886333.244","503599273255.814","611254702436.016","700083669667.805","613411466505.733","580016568519.812","551670453567.433","522164902799.67","546885092714.265","768711052182.972","934206373458.474","1018346767977.09","1021437898416.62","1262916395614.99","1263271480060.46","1396047955390.33","1321820708825.57","1391492084120.98","1601805493494.55","1613766252083.6","1468098336704.88","1517446853457.86","1517801548273.17","1383910194791.85","1396579393883.03","1509562308747.3","1861428152702.07","2141122589275.53","2231903920271.44","2366538725441.29","2711465172648.91","2993575681093.75","2764751524986.6","2710818281130.01","2950302609642.03","2745373307497.38","2883300435241.97","2925836987341.17","2491911919065.98","2520257665605.77","2641361331529.89","2844433805623.21","2804094343919.21","2701220126016.35","3059214347002.28","2874309842109.54","3108878479154.17","3228952620812.06",
"Faroe Islands","FRO","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","52148921.2611877","58084836.8499842","59785410.7175329","58853346.6666667","62546640","76079986.6666667","88810422.6552262","107277101.034177","144177188.197372","178608361.088779","207304020.95316","242215689.761415","310534862.120019","354094829.657502","395916428.148638","438968339.276735","396862831.860271","395442272.505467","435757614.659477","412008081.422924","440432819.019908","644049678.951604","822330295.511158","","","","","","","","","","","1138993739.13101","1170487253.87888","1108071314.82502","1190894861.67965","1315120471.74856","1556877519.5733","1790585534.4057","1820604277.86977","2085061860.38894","2407810421.62308","2505310279.39455","2244189232.82372","2362041757.97798","2640968634.56263","2553433108.74313","2836986264.29586","3018921982.08025","2643571024.39139","2915942111.65708","3080225592.02459","3279611960.75329","3360023702.11503","3350503014.91008","3791867586.91947","3656054872.76135","3935467411.30504","",
"Micronesia, Fed. Sts.","FSM","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","20879304","22871309","26354815","36560933","48397805","48423013","49151690","49668653","56337198","63281534","67393012","80292624","84054794","88610353","88906013","107023831","124944504","130404264","144158659","151718327","170148813","189216300","196288100","218000000","223300000","232663800","228791600","209127900","219545400","226023100","239347500","246016700","246760900","249179300","247072600","258632900","262084600","267150600","270372300","296756800","307507200","320855800","342609600","342707900","344654400","375852000","379735000","408887900","402265100","442208700","421735490.041619","437292246.963072","463982496.458884","488177282.295594","508725099.488675",
"Gabon","GAB","GNI (current US$)","NY.GNP.MKTP.CD","134793934.565601","159031434.309686","171340070.076283","181392411.64358","196883741.683127","206071196.970138","225497974.818197","246340524.116213","266596980.908756","295429413.846424","307160008.824357","357718213.958571","401940061.91234","665353060.224551","1417920154.33618","2004545689.97013","2830711871.22132","2657932399.59639","2162585097.50201","2668745828.23363","3856028568.4055","3534371856.46669","3304867117.06","3096313731.82783","3337401883.23389","3096404810.91694","3157035405.32188","3038898144.11333","3556845177.2411","3951934805.30737","5336349260.11806","4849228985.02993","4864374321.89295","3745523609.11288","3692804836.61471","4293428248.93532","4930999652.17642","4610325090.5206","3968303617.69824","4094076970.71508","4299812306.95188","4393551523.65287","4854435332.82954","5797168342.66479","6576889565.21156","8624811513.89532","8966977835.36173","10624577435.2236","13406691592.6584","10736261136.2736","12484464818.8341","15711223534.0502","15456970450.5363","15890971279.4193","17256249272.8969","13188718895.9174","12934874984.9426","13985728543.24","15754973543.4626","15511133840.5581","14503352825.4392","17052331403.4882","19032454429.1136","18407037917.3676","18960197946.1139",
"United Kingdom","GBR","GNI (current US$)","NY.GNP.MKTP.CD","82886460770.6021","87857482892.0066","92554638254.2212","98296311731.4303","107241604103.87","115655082865.512","122746987553.949","127388135899.705","119735766376.529","129032716691.455","141825941924.646","160098624969.579","183617892107.892","208401731994.121","225150972417.017","266982331858.407","256917867026.056","286521780917.495","364365332694.151","471297554002.541","601240032535.44","571950265273.312","543448567435.36","518761350613.915","489449243149.774","512773904004.107","633039659923.776","777671142343.52","947051042333.689","952985634816.754","1117533103693.18","1171287661375.66","1223138332748.33","1099684431613.68","1201182382920.11","1306056256903.9","1375561737909.52","1538247125081.86","1662603292480.95","1682082187348.33","1670131638674.53","1658734705628.33","1806396882494","2077931428571.43","2441457341633.1","2569580000000","2697812327506.9","3062292917166.87","2890751838235.29","2392568935971.33","2486575029070.35","2674933131108.5","2681873588980.34","2735499202605.75","3009960217665.1","2864097393294.2","2626007963890.08","2651310310924.48","2832314578365.26","2848530128634.05","2639133483529.12","3162098539884.3","3131064498499.41","3354233061212.34","3611812143560.23",
