"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Algeria","DZA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186414636329.615","186924496586.417","196654080600.901","198974657993.073","200293251629.746","209894190029.179","222047991282.73","230235326362.136","245774077219.482","255854015262.771","270969277257.862","290980239993.865","308647303005.582","335974932268.754","358731640784.899","388091365333.013","414635348536.061","449937338177.001","472556861572.484","480773540050.023","513685333417.93","535948921230.911","538443804097.457","543013544899.97","565280032550.007","541233810012.029","545393972006.106","556023170169.916","570984006976.819","589311312706.742","549034369411.233","636203147057.022","703395414836.923","765444777219.051","806012545002.281",
"East Asia & Pacific (excluding high income)","EAP","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2305536291511.43","2569687718550.06","2899544415062.79","3286112384310.89","3712997727272.46","4123496377893.18","4573330288406.76","4971571045252.48","5054037953536.03","5416989047879.52","5955310859104.21","6506268434653.78","7142457468693.9","7917013435221.26","8849867382980.55","9964708276617.96","11398543892304.4","13124743841089.8","14527024780617.8","15630168011532.6","17302421538381.4","19055944807170.2","20978652923834.4","22367354185930.6","23877415545036.8","24753040758157.4","26164758113545.2","27976939408736.9","30392342491025.6","32903310378886.4","33643130747357.9","37819371623890.5","42020831652945.8","45862910377890.3","49393691468787",
"Early-demographic dividend","EAR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5927854809768.81","6405271954710.44","6827131142464.84","7164530242214.56","7524238333362.57","7955106663674.91","8570227671166.68","9120412739394.73","9217264553466.94","9573321748583.24","10227806096249.6","10718019004977.4","11146389800042.3","11945761841267.1","13048856137703.3","14279539410648.2","15804059099585.3","17297873162710.9","18395287311111.7","18937546652213.6","20418429315953.8","21956015674499","23404046222068.6","24439332123264.5","25508238710859.7","26222679282619","27556973855289.2","29380055520628.5","31365692185875","32824489774346","32336208864859.4","36454000419686.5","41912221624829.2","45714504245574.6","48684660177459.7",
"East Asia & Pacific","EAS","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5899532704138.13","6431325267763.65","6937622591071.6","7511442972628.85","8155702277409.8","8834375471702.8","9576666216924.92","10203656688693.5","10284445091606.2","10854714171779.4","11800406286422.8","12562960744279.2","13467898520415.9","14492607151531.4","15860082803878.3","17353550934068","19284094316026.4","21523286103171","23090727156767.9","24010590192445.6","26234877871794.6","28352877577827.3","30619495639103.9","32485694653970.3","34220789627327.5","35467988775745.1","37007163032695.7","39172357903514.5","41920558806186.5","44748730634164.7","45625337008223.4","50724686868502.7","55943404185036.2","60507638089993.7","64815257058328.3",
"Europe & Central Asia (excluding high income)","ECA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1307075129447.03","1292836961658.31","1242248497432.52","1234105853472.74","1113555417474.81","1133899566494.26","1185384379314.08","1264652623734.52","1120475234428.28","1121364091942.35","1219281119374.21","1267444832846.74","1344266093732.69","1445015288763.9","1641538347779.45","1807826032653.76","2064835201661.52","2308384013996.48","2502638234279.64","2446768825894.73","2694254523066.4","2976989170607.42","3195066313224.71","3516683260785.24","3677282319956.67","3815622102469.57","3957821615462.42","4215908460954.08","4384958653871.46","4676881249772.95","4831824974878.72","5350686704265.86","6138819866537.71","6672691853025.23","7043190105561.17",
"Europe & Central Asia","ECS","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9998147898192.99","10270193111054","10316602227778.8","10439931293927.4","10653080826820.5","11002184625714.2","11402504908885.4","11932576953433.4","12191070568577.4","12692084559853.2","13692069360055","14398223023634.9","15087163119548.8","15720130860284.8","16772050936981.1","17750069571262.8","19664205719290.4","21074475829242.4","22496934261991.3","22077911927135.8","23178369957661.9","24619969290854.1","25390179813365.8","26639639211677.6","27431851882738.8","27912928925571.7","29332909783291.9","31038588543817.8","32770038540779.1","35269451808358.6","34801266025849.9","38834914205345.7","43242312149688.9","44908226715596","47564140003281.9",
"Ecuador","ECU","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44482683351.3579","48706748736.3071","51645456949.5968","54315013725.0463","58093211466.5538","60883957657.8759","62884769336.0921","67035309149.9516","69594703704.4116","65420067344.8622","66911195184.6354","72923599725.129","78748823460.8271","82455806839.3239","90076142496.7857","98650631050.5489","106666885731.085","111699997252.631","123343886012.792","125739257013.927","133183317763.993","147360488822.749","157225919896.862","176062331035.283","186961706891.019","173824904854.939","176153185406.284","193171305349.347","202233955127.691","211309826566.534","195228797203.79","234983718554.81","266417984502.521","279563431695.073","279582846401.883",
"Egypt, Arab Rep.","EGY","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202889776975.121","219125792338.589","233816175841.722","246223975479.695","261310564444.259","279529392450.984","299153268828.693","321044212946.473","343970648946.206","368323041011.145","400278273338.041","426462274085.617","439074119080.547","460905800710.61","492032086399.354","530041790709.557","588330623966.998","649728960132.783","709166738627.557","741304645053.595","772581901838.213","797765801524.506","941144389250.992","976356868606.206","976523689101.184","1067147122529.07","1069524989723.49","1132371475178.36","1271820646752.67","1387655933041.16","1615817490975.2","1678130810767.4","1908574709620.6","2028947948839.51","2124895716381.1",
"Euro area","EMU","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5347024410401.04","5648523355513.87","5833720976317.87","5938136443313.46","6200313810906.72","6501950120973.63","6731456869962.2","7021719550089.58","7353383845365.3","7676315320970.15","8179105433971.8","8578484981728.39","8932780997346.61","9150789740229.07","9611557831893.74","10020636913586.6","10913979087952","11576383710092.5","12013166139748.7","11838168747836.6","12222770013208.4","12792947124034.4","12952237655361.8","13424797545809.5","13802477671224.7","14144481056785.9","15104451565959.1","15847146295592.4","16633188496233.4","17879153949015.8","17277915913528.7","18959112188641.6","20945949296582.1","21538275383552.2","22790880301753.8",
"Eritrea","ERI","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1835746157.5835","2132109180.8167","2640765040.83134","2808351991.22168","3050017954.40677","3369920257.82433","3504446976.30656","3565379556.84954","3502952458.52789","3880612655.97449","4038045151.70453","3997353699.56221","4153130830.15086","4416845102.80676","4515258516.86923","4711818765.6089","4319551009.0016","4513815645.15033","4651755204.19538","5164760114.43522","","","","","","","","","","","","","",
"Spain","ESP","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","525080684521.451","556805360428.884","574204734403.472","584083659351.915","602796822360.058","640675119008.012","666909652961.742","708241008049.029","757610524032.61","797820646365.715","869095686943.498","924734922771.09","998572029012.06","1048574725179.2","1112510820984.68","1189478212052.38","1340155325664.88","1435406776975.98","1489989832778.13","1464285614900.2","1459874836668.73","1470186758974.92","1478541705037.3","1510164493183.17","1562995294092.78","1634553284719.86","1750233410721.95","1853927864320.37","1919461600068.38","2077223317459.29","1865940373592.84","2113484119836.19","2422209542202.52","2561152524905.53","2764155507335.23",
"Estonia","EST","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11280273119.7144","10728828859.7048","8621992935.15883","8317052702.37871","8322938258.73837","8997386812.20132","9638945233.44895","10627092685.9819","11384762882.186","11382691503.6805","12666655291.5582","13619233851.7102","15237943834.898","16957922453.2986","18696812422.1338","21499501319.2193","24614544330.3878","27453258011.4217","28896900312.8125","26495595927.5624","27234690590.314","31059616888.1939","33285418461.875","35804442368.6507","37604813148.8546","38266323804.1367","41160634954.3146","44406888661.2277","48078818465.4677","52811288278.5753","53306858280.8297","57597079198.6519","62956030035.173","62110227600.8893","66212919230.3973",
"Ethiopia","ETH","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19747858424.2165","18959477468.0632","17699002358.4136","20402731148.0393","21491003145.4175","23368561764.0873","26826636546.9984","27973685334.4969","27385056699.4696","29254473373.3989","31713478436.8147","35157264395.4525","36222515147.6773","36108792941.05","42171697080.8094","48800096618.0076","55776261916.4166","64057268446.3244","72336649385.0341","79029657477.6511","89819143074.5424","102066933556.261","112693479432.346","123054467295.449","149706960402.231","168886194465.487","197586705772.362","218547997935.064","235010231989.652","257939268521.581","284581198462.159","314515207951.202","355094428987.117","392832733554.13","432271294351.199",
"European Union","EUU","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6235969483422.85","6503748985034.25","6698414922569.8","6831734418286.04","7155986572647.67","7532657838710.83","7806646561675.16","8127142241305.07","8505890137589.32","8879700584296.9","9459979163261.88","9928468825910.22","10358186100649.6","10638109560685.1","11207085787405.3","11696952738656","12760622929122.6","13592673154347.7","14235557588523.2","14063244645908.2","14579713980126.8","15301581354647.5","15539956435790.9","16092490420678.2","16575951718714.6","17036078350053.4","18171192757142.7","19131353789963.1","20142722110258","21761741773099.3","21231267118755.9","23266235502835","25711085551265.7","26450710219288.2","28037098422484.4",
"Fragile and conflict affected situations","FCS","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1639107290834.16","1744686396828.03","1750645083595.78","1723651400562.41","2045931934965.75","2258157789248.44","2502908156470.21","2762613864165.85","2939784364664.05","2981586713476.58","3173475990634.75","3253167821083.26","3545684693550.22","3780351587327.21","3903116872377.8","3860657476814.66","3997232775160.02","4295940448230.26","4562653756054.19","4888476637936.31","4860174089276.42","5167507325981.71","5483241612906.89","5795758560607.81","6026833033312.18",
"Finland","FIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88778466692.5134","85477648840.6798","83423250973.2639","84270368913.4342","90148057146.6437","96959422786.4231","100477316142.56","110281163548.299","119118697127.274","126626325429.394","137740117357.962","144179078873.616","149168497584.991","150527074313.386","164263041997.24","168826779821.609","183061697818.17","200733144732.956","213324928052.624","205227276783.324","211636939393.67","221031146861.93","221547724533.432","226043428172.533","229376880766.305","233660678079.656","245945316978.755","260256097038.523","272727485692.466","289676738534.819","299192631452.964","319766640229.01","343885398856.293","345665652636.731","362714153092.577",
"Fiji","FJI","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2948996318.2181","2987498529.93479","3228613172.33557","3373827311.62109","3569044157.31335","3841798980.32079","4128356229.32552","4087158180.51592","4119826737.9651","4546562683.48756","4822556742.71974","4890461150.47587","5210713032.87779","5326021053.16942","5757217640.67918","6065611312.86038","6030507061.30898","6249450687.7043","6420150389.44897","6505615534.57729","6594779415.17109","6915550183.69762","7363837377.82707","8091944218.81719","9373069037.93983","10123784859.6887","10408122393.3022","10847227683.3636","11348504112.8674","11093486325.8382","9627983911.98115","9225707520.09922","11900654818.2754","13200933618.7832","13817410999.8913",
"France","FRA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1022181107997.48","1068043423983.45","1110819292931.68","1133532707532.75","1183816488974.08","1236859581291.04","1282234814563.51","1347560017000.35","1419319101231.1","1494800156604.08","1610712162631.38","1710390499287.58","1772499383797.54","1769754108762.56","1840760132606.14","1957541753140.9","2106631995556.02","2226590251752.82","2308039470491.25","2296906804358.33","2392188165375.89","2519178331298.93","2530884956905.18","2674780660955.62","2727161281135.26","2777999277655.05","2918879960617.61","3036125535476.15","3185264611209.71","3548150304410.77","3412349289807.98","3674360638970.36","3930636934420.09","4056819182318.93","4290416977715.61",
"Faroe Islands","FRO","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010588478.51299","1875622852.67523","1960020277.13134","2155650430.33249","2346914926.69188","2532856918.95486","2669043611.10129","2696162856.53311","2784848334.94823","2926123365.10612","3091134657.31042","3315013813.34155","3318617844.9052","3737875780.99423","4108083387.34098","4285883338.98097","",
"Micronesia, Fed. Sts.","FSM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196918385.293484","215402948.156733","221823133.227802","244824393.274082","249603902.595796","259686448.377188","255267150.280055","235815963.869654","243074227.682085","255794331.801316","274052837.418522","284873028.84455","289902034.087031","299613885.241343","302069075.203859","319418803.611311","329106399.76737","333955321.625647","328074537.675032","343873721.791978","348118770.897743","364901630.785689","370508039.796632","374536168.948674","371975343.601788","432097217.098694","431247699.153986","431427363.489702","397613501.904711","460096960.78074","461922341.454559","491698774.290717","510890059.225401","524314788.026401","530731716.399644",
"Gabon","GAB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10615079776.3479","11656967103.5862","11221638289.8201","11756865084.7316","12802288198.2738","13498158986.665","14246323375.3221","15315371223.8244","16363970365.7689","14999957386.618","14545610432.0451","15526882851.4474","16361999655.4027","16692429060.8455","16409960258.9286","18478041667.9564","17859620756.2272","19104153712.8591","19004049980.9752","19708933356.8929","20937084616.8415","22729974762.4942","24306483887.967","25048343584.009","27856596913.337","26774535152.9298","27116527895.5201","29897369576.7258","31889110710.4311","33247012569.4475","31785223033.4","38608290592.2815","45248905454.6555","47337057222.6012","49621190718.0545",
"United Kingdom","GBR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","998085391419.628","1023094183128.47","1062832976994","1114279690790.89","1201391992174.94","1160173216911.53","1236466057783.59","1325560619805.5","1392888575004.37","1432443901303.22","1566721834094.61","1659267333547.4","1747018671444.33","1829059841342.84","1938768863946.96","1997217429153.26","2105208674327.92","2158487724182.28","2241113253554.63","2162798164750.02","2291205130103.48","2364606289621.73","2419711701542.4","2516786815639.89","2619024574625.88","2707649866761.03","2824431493908.68","3009161540809.9","3087113247658.18","3332512524919.18","3150257251555.6","3436887645118.96","3979474727220.05","3948350934485.1","4159627545593.22",
"Georgia","GEO","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28085188713.8571","22975392143.8944","12796457340.7228","9167955270.50072","8382580927.10747","8546193863.80695","9890673453.45086","11784695915.5068","12479422019.7372","13015116740.9623","13043957186.9739","13896913903.2411","14839499693.2258","16794411445.3265","18460602474.4361","20765886000.2015","23681802151.8318","26925853092.3688","27883643631.5573","27047039616.5606","28692237890.0898","31284073684.4784","37129800254.7801","39415059833.3112","43223852487.0596","44676688236.3775","46495073155.0409","48687859141.1321","53871611079.6655","59570769715.4507","59555183444.0573","65780416560.1343","77588062040.688","85921701162.6405","97618881752.8149",
"Ghana","GHA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24120684910.0766","26261300694.4239","27926097024.8557","29943177428.0383","31568850322.2662","33553115306.7001","35737806458.545","37902503300.0053","40113709178.0781","42452951966.7473","44848820629.9465","47895928552.8546","50813617622.7168","54495591725.0808","59075711883.2727","64824781884.1103","70030320311.5935","76304253798.9727","84992608906.3162","89689915726.1155","96995228260.2125","111658379163.482","126870542214.88","138828155190.211","146624691257.904","144492868487.251","141337268710.443","147530650795.972","161990349853.475","179917385479.638","194854376256.789","208285038305.008","234844840098.815","239041785387.579","266080712489.766",
"Gibraltar","GIB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5388132686.59242","5719234619.05655","6092999468.56574","6633181580.09047","7062302511.38324","7541605806.41333","8015875043.18699","8538757398.61609","8924209686.59401","9464877521.94367","9910493134.00096","10457775760.357","11323027633.0628","11204718423.8867","11751998322.3498","12293651599.8825","13584959683.6783","14898539896.529","15764607096.9546","15493928493.8687","16669558049.9396","17815489417.0945","19237149725.2987","19618327307.2536","20971594723.232","22336671519.194","26904454027.6037","33118247749.195","35584026813.8881","40138874726.0024","44087782738.3354","49188241693.1525","56104396764.9249","57047863339.0961","61946506780.9984",
"Gambia, The","GMB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1401331103.68187","1513319490.26706","1611426068.26146","1701815777.06812","1743250731.42183","1808054924.28557","1880834646.84971","1982222694.58987","2070421714.07071","2223931367.63847","2388674518.3913","2578451460.41839","2505602365.92932","2782118189.56766","3139183944.26662","3160196197.72648","3233082503.875","3434320607.04252","3733969146.89594","3995538159.66915","4282709649.32303","4002461735.10188","4131377697.7513","4130762560.56277","4086929952.0286","4321340159.0319","4510338615.19933","4685813019.19955","5369508408.34943","5851376862.87667","6272279516.99147","6976646476.02658","7972453238.68209","8699477010.91799","9387504746.84311",
"Guinea-Bissau","GNB","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774213136.581944","828922561.700649","858952030.338417","897926191.321132","950590077.916146","1024810135.92524","1171140440.60266","1276653734.57232","997779542.145209","1181050369.87899","1212225525.98452","1302407913.06956","1385585115.85536","1412934631.26453","1467042075.43177","1616830044.29941","1710900953.19566","1803646172.67967","1917125697.10236","1982090239.76721","2140114074.55353","2328848436.62571","2242167091.15885","2383842665.69018","2618280126.60353","3159045810.42944","3389358587.79474","3945945572.50325","3825588760.97415","4474862599.21633","4720831028.66653","5160073222.3845","5813498675.99205","6296245555.6392","6769765675.19064",
"Equatorial Guinea","GNQ","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","288398896.419999","300973691.752684","420591044.583364","471059944.80618","488127120.361521","543427450.509477","900155544.506092","2438484258.60384","2802972864.54205","3758558769.7256","3565860967.9623","4054096187.82097","5414885553.88064","5383148098.84865","7066131362.29932","10650132479.1701","18328094265.8281","22041961722.1055","24532848158.0135","22324010892.7182","18268538214.399","21889346128.883","25738923220.5853","25683802611.572","25862380308.7119","21360452976.6165","19456870395.8154","21207211938.9549","22786640150.2647","20140430549.146","17688315108.1136","22154736585.2791","21344996864.2633","22637116353.1088","23326855242.76",
"Greece","GRC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138590952779.092","148331042583.293","153246655057.701","153868326472.946","160353834790.53","167196568376.172","173890072039.558","184603294426.417","194244574575.35","196470733516.316","212360254426.706","229421253540.603","246506012631.748","260413370065.913","275661304618.234","281471978167.568","303083232364.66","310444823812.163","326552312236.299","324609095283.859","302774350125.536","277414313417.83","272193639790.671","280013309339.982","287547335695.059","285781792621.862","293037835128.615","304841004380.557","313817734400.034","337293538297.731","312769959886.921","351868192361.159","401399081509.658","415117782611.095","447717035169.681",
"Grenada","GRD","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","435700434.248702","466107264.232837","475417134.681469","472235649.760331","490607532.951052","505167849.217372","535750851.14265","571588420.362011","639934536.844398","691981285.635287","734064552.190828","723811562.090094","753341889.169443","843366062.835379","838439325.403199","1054441785.16977","1042792250.97561","1121427226.64778","1156855652.23664","1052590322.32396","1094585184.9046","1138673428.05648","1141494468.05359","1232242972.12727","1269050103.51512","1338456470.87388","1462955956.1401","1550331222.82484","1668484119.50897","1716612139.25774","1556296700.14515","1628028114.5251","1910078444.25974","1992396872.69155","2137969714.97177",
"Greenland","GRL","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1057040999.29826","1094076706.93207","1058822062.52652","1035292343.09405","1134235364.57507","1219115254.52072","1275926986.4839","1317750968.25673","1439320614.53787","1480745396.94911","1625434556.36603","1676917984.83904","1687393163.42729","1645198473.52302","1778365861.51496","1971063327.34912","1965147905.02652","2277578573.65211","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29172648629.7625","31800329169.4449","33997311886.5246","36300513504.4359","38587735971.8826","41306173824.8933","43116034846.4239","45839904601.9408","48892171637.7745","51391157774.2532","54470605222.019","57446378816.4888","59910347497.0309","62710897956.6978","66238537071.3222","70502161134.756","76193830121.7166","83028024158.9995","88189540404.1918","88868570728.2181","91998292947.6124","97566174068.503","107261780440.806","115718446302.521","125778117140.845","139280744584.841","146465729322.234","155068612541.224","164128065971.748","180619375996.173","186585041999.253","202963654745.608","227235065251.012","244522111607.769","260757017565.259",
"Guam","GUM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020493124.42415","2099291429.57655","2414575891.2613","2787728369.01386","3154930055.724","3404934766.51163","3845146893.21857","4111840261.90981","4121896060.82102","4267517011.23404","4371184780.19643","4552080465.26121","4668080559.6089","4765181982.78956","5005108959.0943","5093577932.87498","5406977185.35152","6113073720.75448","6335114799.72101","6601444569.30659","7021544808.57897","7491848905.65813","7977453337.0076","8457592198.47241","8460278228.58677","8706492196.71085","8703062025.48157","9244771244.88701","9645354693.79021","10522430015.0071","13318361137.6511","14933574708.5659","19759668365.0295","36067197316.6304","43479936166.1494",
"High income","HIC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19939506380680.7","20745425916131","21497569416478.1","22247534997197.3","23313336748712.1","24391567155634.3","25576222938757.6","26912025887375.7","27905936643721","29262100300228.7","31410486164064.2","32719084790014.3","34009140207991.5","35547098090503.6","37931863845108.8","40236653660638.3","43506316608735","46177737864858.6","48141995976968","47238654322367.6","49536573750153.7","52097936072929.8","53952826621078.7","56189624935811.4","57944322656085.7","58932617473183.4","60905586116177.6","63922538803535.7","67267875913208.8","70814293788248.7","69460730263584.3","77265065487718.4","85268260389295.8","89221411104126.6","94059315396972.7",
"Hong Kong SAR, China","HKG","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101214538270.098","110021711348.629","119366962078.158","135153118146.341","145869797477.487","153471234798.825","160124294805.547","172544546577.758","167564766857.855","174330938329.343","189627765174.828","197889861996.471","200982889093.188","215239247536.534","239226128729.891","260815138059.221","293015038640.49","323029580665.5","345015045471.434","329373589616.268","352888261170.008","379780810643.688","378267055024.931","391476383516.671","402243321787.729","416187562392.145","426902050223.732","457163101472.426","475445146515.694","482863342666.619","460692239607.54","522255401707.345","537287137818.47","584519939773.285","619514603394.738",
"Honduras","HND","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9581998563.28412","9530672198.31655","10253601596.0628","11442414253.4015","11704703779.2331","12660583893.4067","13128979875.682","14152398489.5257","14892108226.5882","15111883928.2226","16492014755.9718","17272844270.9127","18120696348.4342","19186732780.8458","20782175968.8198","22838097542.6444","25037632785.9401","27778436918.1141","29604298545.1903","29347753583.1769","29988648103.1065","31543206984.345","32581695561.8471","34186057817.2571","37173568050.5843","41708776073.2332","45399704059.0202","50592235980.2075","50677251146.5412","53040096379.594","50624228154.9376","58446482549.0573","65532093618.4489","70632848655.5514","74699976293.9008",
"Heavily indebted poor countries (HIPC)","HPC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","376072431527.455","385478406982.049","396635390877.648","412866995280.828","422935377891.845","452331172282.902","475899482616.894","514784774899.916","541165793961.465","566374437801.819","595468825624.752","632684282019.66","671471064196.919","717484100528.553","778501603845.968","853753743981.216","932825696210.176","1014601151339.68","1093888313378.14","1150559450467.01","1225105112179.64","1306684757234.72","1352310048073.35","1442007854015.87","1617972287774.33","1713489810698.25","1836336344402.2","1947042040860.54","2088800279170.65","2255126530176.81","2328925079241.62","2539784752194.29","2833809080944.91","3030167431720.2","3249472117104.01",
"Croatia","HRV","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43922871115.4824","46821894185.9669","49059451115.5982","54022720657.5453","57017351129.6887","62151663327.9425","65037460512.3802","74072849791.4022","82434032337.5356","87806622272.5135","84397425034.069","83577561065.9399","88095099553.722","89183272177.3318","93189760382.1026","94111145062.657","98474917493.8023","104045799408.549","112362964305.086","117557661431.755","130158783788.456","125651367642.332","142563562423.005","161125684382.96","175389876353.415","188536531523.305",
"Haiti","HTI","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15043551831.0477","15851185296.7532","15350736901.134","14858666124.4374","13399743987.7162","15065901437.478","15992753046.456","16697401988.93","17242384682.8112","17948800550.827","18478627664.0876","18827176814.9652","19307173380.1978","20361161161.0089","20649462409.7849","21886148751.7677","23095118213.1496","24821686023.5194","25980008664.8753","27695827067.1778","26468644235.4566","28421083478.0413","28612762449.9411","31167302933.5683","32008772012.9397","31928717824.8398","34837480265.1542","36264719873.2019","35153803429.1649","36066006276.0502","34960472097.1829","35698748269.6791","37602460947.4955","38193062891.0343","37482831980.5375",
"Hungary","HUN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91236272522.0513","83405061143.0161","83270643980.7596","85242676404.594","89263969576.5899","91030110285.81","92277014896.4365","95164217285.0766","100382648345.14","104360685346.165","114225351021.207","126992660611.58","139328799563.898","148004834275.687","154333345368.072","161680232890.956","173594454175.333","177470452908.552","194383618898.632","198400843127.846","206964432569.895","218612164062.66","220950356719.575","236093783815.564","242613014781.427","251613853017.984","267987006387.463","277856155422.733","301446064819.147","337145318700.371","336665601252.58","363348790462.899","411255897640.131","421839183916.839","443651201559.751",
